Date,OMR3M,BHD3M,KWD3M,QAR3M,SAR3M,AED3M,EUR3M,EIBO3M,Gold,Oil,MSCI EM,SPX,USDL3M,GAS
2017/7/17,0.40148,0.38035,0.30449,3.70635,3.7527,3.67425,1.15274,1.54767,1234.1,46.02,1051.547,2459.14,0.0130611,3.019999981
2017/7/18,0.40137,0.37986,0.30465,3.6983,3.75275,3.67425,1.16389,1.54367,1240.75,46.4,1053.226,2460.61,0.0130694,3.088000059
2017/7/19,0.40081,0.37978,0.30536,3.688959,3.7525,3.67435,1.15762,1.54883,1242.15,47.12,1060.118,2473.83,0.0130722,3.065999985
2017/7/20,0.40052,0.37978,0.30491,3.679981,3.75095,3.6743,1.1691,1.54883,1238.7,46.92,1059.4,2473.45,0.013125,3.042999983
2017/7/21,0.40058,0.38001,0.303402,3.67659,3.7526,3.6740525,1.17142,1.54883,1248.55,45.63,1060.178,2472.54,0.0131444,2.970000029
2017/7/24,0.40039,0.37957,0.3037,3.67605,3.75295,3.6743,1.17008,1.54883,1255.55,46.21,1064.268,2469.91,0.0131389,2.898999929
2017/7/25,0.39914,0.37963,0.30431,3.67645,3.75305,3.6742,1.17199,1.52483,1254.4,47.74,1061.687,2477.13,0.0131667,2.944000006
2017/7/26,0.39849,0.37976,0.30423,3.6749,3.75305,3.6743865,1.16893,1.52283,1248.1,48.75,1062.294,2477.83,0.0131389,2.924000025
2017/7/27,0.39797,0.37955,0.3049905,3.6741,3.75355,3.67425,1.17238,1.52233,1261.1,49.04,1068.95,2475.42,0.0131111,2.969000101
2017/7/28,0.40122,0.38057,0.3049505,3.6681,3.75345,3.6742505,1.18049,1.52233,1264.9,49.71,1062.974,2472.1,0.0131056,2.940999985
2017/7/31,0.398,0.37995,0.3043,3.6695,3.75265,3.6742,1.1848,1.52233,1267.55,50.17,1066.233,2470.3,0.0131056,2.79399991
2017/8/1,0.39816,0.37987,0.3046,3.6631,3.75235,3.6741,1.18678,1.52833,1270.95,49.16,1069.003,2476.35,0.0131056,2.819000006
2017/8/2,0.39955,0.3796,0.3041595,3.6633,3.7532,3.67435,1.19161,1.52833,1269.6,49.59,1069.972,2477.57,0.0131278,2.811000109
2017/8/3,0.39956,0.37982,0.3042005,3.677,3.7535,3.6741,1.19366,1.52683,1268.1,49.03,1064.073,2472.16,0.0131167,2.799999952
2017/8/4,0.3991,0.37999,0.3045,3.677139,3.75275,3.6738025,1.18085,1.52683,1257.7,49.58,1067.256,2476.83,0.0131194,2.773999929
2017/8/7,0.3999,0.37992,0.30406,3.6744,3.75225,3.6743,1.18527,1.52683,1258,49.39,1075.364,2480.91,0.0131139,2.801000118
2017/8/8,0.399,0.37977,0.30348,3.6712,3.7525,3.6741,1.17939,1.52917,1261.8,49.17,1078.527,2474.92,0.0130944,2.822000027
2017/8/9,0.39904,0.37978,0.30345,3.66955,3.7525,3.6741,1.18002,1.52883,1271.05,49.56,1068.92,2474.02,0.0130917,2.882999897
2017/8/10,0.39598,0.38,0.3042095,3.692,3.753,3.6743,1.18068,1.527,1284.4,48.59,1056.213,2438.21,0.0130911,2.984999895
2017/8/11,0.39598,0.37931,0.30369,3.646849,3.7532,3.67405,1.18496,1.527,1286.1,48.82,1042.798,2441.32,0.01315,2.98300004
2017/8/14,0.399,0.37978,0.30406,3.6685,3.7524,3.6741,1.18421,1.527,1282.3,47.59,1053.653,2465.84,0.0131417,2.959000111
2017/8/15,0.399,0.37986,0.30427,3.64525,3.7524,3.6741,1.17762,1.52783,1270.3,47.55,1052.509,2464.61,0.0131417,2.934999943
2017/8/16,0.39646,0.38153,0.30433,3.67445,3.7522,3.6741,1.17625,1.526,1272.75,46.78,1060.272,2468.11,0.0131667,2.890000105
2017/8/17,0.39664,0.38153,0.30433,3.6823,3.7524,3.6741,1.18003,1.5265,1285.15,47.09,1063.325,2430.01,0.0131639,2.928999901
2017/8/18,0.39667,0.38146,0.30412,3.6807,3.75235,3.6741,1.18081,1.5265,1295.8,48.51,1059.54,2425.55,0.0131472,2.892999887
2017/8/21,0.39648,0.38153,0.30412,3.67405,3.7523,3.6741,1.18758,1.5265,1292.9,47.37,1063.663,2428.37,0.0131444,2.961999893
2017/8/22,0.39665,0.38147,0.30412,3.67465,3.7519,3.6741,1.18219,1.5345,1284.2,47.83,1072.523,2452.51,0.0131722,2.938999891
2017/8/23,0.3965,0.38177,0.30401,3.67575,3.75185,3.674,1.18739,1.53667,1286.65,48.41,1075.599,2444.04,0.0131722,2.927999973
2017/8/24,0.39656,0.38177,0.30405,3.67635,3.75185,3.674,1.1863,1.53667,1289,47.21,1082.451,2438.97,0.0131722,2.948999882
2017/8/25,0.39759,0.38085,0.30406,3.67605,3.75145,3.6742775,1.19301,1.53667,1285.3,47.67,1085.374,2443.05,0.0131778,2.89199996
2017/8/28,0.39366,0.38193,0.3039,3.6725,3.75295,3.6741,1.20141,1.53667,1299,46.57,1085.079,2444.24,0.0131736,2.924999952
2017/8/29,0.39348,0.38166,0.30337,3.68885,3.75185,3.674,1.20845,1.53833,1318.65,46.44,1081.23,2446.3,0.0131694,2.960999966
2017/8/30,0.39366,0.38172,0.30401,3.68375,3.75185,3.6741,1.19731,1.53817,1308.5,45.96,1088.005,2457.59,0.0131611,2.938999891
2017/8/31,0.39305,0.38102,0.3041105,3.68395,3.75305,3.674,1.19462,1.53817,1311.75,47.23,1087.698,2471.65,0.0131778,3.039999962
2017/9/1,0.39558,0.38103,0.3039605,3.6951,3.753,3.6741,1.19359,1.53817,1320.4,47.29,1091.36,2476.55,0.0131611,3.069999933
2017/9/4,0.39298,0.38182,0.30381,3.6924,3.752,3.674,1.19691,1.53817,1320.4,47.29,1083.338,2476.55,0.0131611,3.020999908
2017/9/5,0.39303,0.38183,0.30365,3.69825,3.7522,3.674,1.19796,1.54417,1335.55,48.66,1084.929,2457.85,0.0131722,2.971999884
2017/9/6,0.39567,0.38036,0.3038715,3.69335,3.75245,3.6741895,1.19948,1.551,1337.85,49.16,1083.18,2465.54,0.0131722,3
2017/9/7,0.39268,0.38175,0.30369,3.70245,3.7522,3.674,1.20644,1.54817,1343.5,49.09,1090.098,2465.1,0.0131722,2.980999947
2017/9/8,0.39251,0.38179,0.30313,3.6975,3.75215,3.67395,1.20776,1.54817,1346.25,47.48,1091.17,2461.43,0.0131033,2.890000105
2017/9/11,0.39256,0.38171,0.3033,3.71085,3.75225,3.674,1.20406,1.54817,1334.2,48.07,1099.177,2488.11,0.0131667,2.950000048
2017/9/12,0.39349,0.3817,0.30357,3.7092,3.7522,3.674,1.20105,1.54883,1326.5,48.23,1102.261,2496.48,0.0131917,3.000999928
2017/9/13,0.39363,0.38174,0.30397,3.7117,3.7523,3.674,1.19731,1.551,1327.55,49.3,1099.46,2498.37,0.0132,3.058000088
2017/9/14,0.39353,0.38182,0.30385,3.70105,3.7523,3.674,1.1929,1.55117,1324.55,49.89,1099.89,2495.62,0.0132111,3.069999933
2017/9/15,0.39355,0.38053,0.3035005,3.708685,3.75345,3.6740005,1.20204,1.55117,1322.85,49.89,1102.164,2500.23,0.0132389,3.023999929
2017/9/18,0.39558,0.38048,0.30401,3.70665,3.7529,3.6743,1.2012,1.55117,1312.1,49.91,1112.92,2503.87,0.01325,3.145999908
2017/9/19,0.39353,0.38201,0.3035,3.715,3.75215,3.674,1.20371,1.552,1309.6,49.48,1109.63,2506.65,0.0132611,3.121999979
2017/9/20,0.3925,0.37926,0.3028,3.7225,3.7531,3.6739,1.20542,1.55717,1311.3,50.69,1112.067,2508.24,0.0132306,3.094000101
2017/9/21,0.39251,0.38001,0.30305,3.724,3.75265,3.674,1.19815,1.55717,1292.1,50.55,1108.185,2500.6,0.0132833,2.946000099
2017/9/22,0.39515,0.38061,0.30393,3.7124,3.75195,3.6739,1.20287,1.55717,1294.8,50.29,1102.254,2502.22,0.0132944,2.959000111
2017/9/25,0.39151,0.37961,0.3032,3.71835,3.75275,3.67375,1.1928,1.55717,1293.3,51.93,1088.264,2496.66,0.0132972,2.91899991
2017/9/26,0.3915,0.37983,0.30357,3.71335,3.75285,3.67395,1.18257,1.55767,1300.05,51.88,1080.112,2496.84,0.0133083,2.917999983
2017/9/27,0.39165,0.38076,0.3037,3.71965,3.75155,3.6741,1.17907,1.55783,1282.55,52.14,1078.572,2507.04,0.0133278,2.973999977
2017/9/28,0.39148,0.38076,0.3039,3.721,3.75155,3.67405,1.18478,1.55817,1283.35,51.56,1072.381,2510.06,0.01335,3.01699996
2017/9/29,0.39154,0.38064,0.30382,3.7052,3.75145,3.6736,1.18845,1.55817,1283.1,51.67,1081.722,2519.36,0.0133389,3.006999969
2017/10/2,0.39162,0.38071,0.30395,3.716,3.75155,3.6739,1.17983,1.55817,1273.7,50.58,1082.971,2529.12,0.0133556,2.915999889
2017/10/3,0.39138,0.38063,0.30393,3.71005,3.75145,3.67395,1.18158,1.55967,1271.25,50.42,1097.026,2534.58,0.013425,2.894999981
2017/10/4,0.39165,0.38064,0.30387,3.72435,3.75145,3.67395,1.18242,1.55817,1274.25,49.98,1101.84,2537.74,0.0134667,2.940000057
2017/10/5,0.39135,0.38064,0.30403,3.72435,3.75125,3.674,1.17765,1.558,1274.5,50.79,1102.755,2552.07,0.0134861,2.923000097
2017/10/6,0.39147,0.38061,0.30406,3.7252,3.7512,3.6739,1.17947,1.558,1261.8,49.29,1103.116,2549.33,0.0135028,2.862999916
2017/10/9,0.3905,0.3808,0.30415,3.7325,3.7513,3.674,1.18,1.558,1278.75,49.58,1100.415,2544.73,0.0135639,2.832999945
2017/10/10,0.391,0.38063,0.3034,3.72155,3.7511,3.67395,1.18798,1.57183,1291.4,50.92,1112.525,2550.64,0.0135667,2.891000032
2017/10/11,0.39098,0.38032,0.30331,3.73295,3.751,3.67405,1.19096,1.572,1289.25,51.3,1117.333,2555.24,0.0135861,2.888999939
2017/10/12,0.39115,0.38034,0.3033,3.73425,3.75105,3.6738,1.19098,1.56983,1290.25,50.6,1121.616,2550.93,0.0135917,2.989000082
2017/10/13,0.39115,0.38038,0.30322,3.7326,3.75135,3.67395,1.18989,1.56983,1299.6,51.45,1125.914,2553.17,0.0135333,3
2017/10/16,0.39,0.38048,0.30327,3.796,3.7514,3.67395,1.18605,1.56983,1303.3,51.87,1131.824,2557.64,0.0135389,2.946000099
2017/10/17,0.39,0.38034,0.30334,3.6725,3.7514,3.6739,1.18146,1.57067,1284.75,51.88,1125.665,2559.36,0.0135733,2.961999893
2017/10/18,0.3898,0.38009,0.3034,3.677162,3.7518,3.6735385,1.18405,1.568,1280.2,52.04,1126.898,2561.26,0.0136261,2.854000092
2017/10/19,0.38905,0.38096,0.30333,3.78975,3.75165,3.6738,1.19171,1.5705,1286.4,51.29,1116.913,2562.1,0.013625,2.872999907
2017/10/20,0.38905,0.38095,0.3041,3.789205,3.751775,3.6736505,1.18505,1.5705,1281.2,51.47,1119.688,2575.21,0.0136476,2.914999962
2017/10/23,0.3913,0.38084,0.30333,3.77975,3.7519,3.67395,1.18082,1.5705,1274.9,51.9,1115.895,2564.98,0.0136742,2.990999937
2017/10/24,0.3913,0.38083,0.30337,3.78805,3.752,3.67375,1.18247,1.5695,1276.45,52.26,1113.318,2569.13,0.0137064,2.973999977
2017/10/25,0.3913,0.38087,0.30334,3.78225,3.752,3.6739,1.18755,1.5735,1275,51.92,1114.094,2557.15,0.0137446,2.91899991
2017/10/26,0.3913,0.38082,0.30342,3.77865,3.75235,3.67385,1.17671,1.57133,1273.75,52.64,1108.165,2560.4,0.0137796,2.890000105
2017/10/27,0.3913,0.38096,0.30375,3.78225,3.75235,3.6735,1.16458,1.57133,1266.45,53.9,1110.22,2581.07,0.0138009,2.752000093
2017/10/30,0.39065,0.38107,0.30367,3.8407,3.7523,3.67385,1.16908,1.57133,1272,54.15,1115.533,2572.83,0.0137678,2.96600008
2017/10/31,0.38994,0.38113,0.30342,3.8386,3.75215,3.67365,1.17131,1.57367,1270.15,54.38,1119.079,2575.26,0.0138122,2.895999908
2017/11/1,0.38985,0.3812,0.3033,3.8386,3.75225,3.67385,1.16817,1.571,1277.05,54.3,1128.939,2579.36,0.0138483,2.892999887
2017/11/2,0.39035,0.38175,0.30343,3.8557,3.75225,3.67375,1.17377,1.57317,1279.2,54.54,1127.31,2579.85,0.0139139,2.934999943
2017/11/3,0.39,0.38072,0.30325,3.8545,3.75244995,3.67355,1.16816,1.57317,1267.2,55.64,1126.176,2587.84,0.0139194,2.983999968
2017/11/6,0.39006,0.38276,0.3033895,3.84474,3.75325,3.674,1.16499,1.57317,1270.9,57.35,1131.026,2591.13,0.0139703,3.134000063
2017/11/7,0.39053,0.38206,0.30356,3.8594,3.75535,3.67385,1.1641,1.58517,1275.6,57.2,1134.547,2590.64,0.0140258,3.15199995
2017/11/8,0.39197,0.38155,0.30347,3.84125,3.7547,3.67375,1.16524,1.59617,1284,56.81,1134.676,2594.38,0.0140981,3.174999952
2017/11/9,0.392,0.38355,0.30347,3.86465,3.75435,3.674,1.16904,1.60033,1284.8,57.17,1133.783,2584.62,0.0141289,3.200000048
2017/11/10,0.39211,0.38255,0.30333,3.8547,3.75345,3.6739,1.17288,1.60033,1284.3,56.74,1128.492,2582.3,0.0141289,3.213000059
2017/11/13,0.392,0.38327,0.30331,3.8405,3.7533,3.67405,1.17313,1.60033,1277.95,56.76,1123.263,2584.84,0.0141586,3.167000055
2017/11/14,0.39175,0.38276,0.30313,3.641855,3.7533,3.674,1.18215,1.61383,1274.6,55.7,1118.321,2578.87,0.0141899,3.101999998
2017/11/15,0.39216,0.38276,0.30275,3.6414,3.7524,3.6741,1.18706,1.61,1282.2,55.33,1111.12,2564.62,0.014219,3.079999924
2017/11/16,0.39198,0.3827,0.30244,3.6414,3.7521,3.6742,1.18405,1.61383,1280,55.14,1125.355,2585.64,0.0143567,3.052999973
2017/11/17,0.39194,0.38252,0.30235,3.8639,3.752,3.6741,1.18499,1.61383,1284.35,56.55,1136.452,2578.85,0.0144067,3.096999884
2017/11/20,0.39191,0.38266,0.30213,3.6405,3.75225,3.674,1.18169,1.61383,1286.2,56.42,1136.102,2582.14,0.0144594,3.046999931
2017/11/21,0.39198,0.38256,0.30243,3.64025,3.7522,3.6738,1.17956,1.5995,1283.3,56.83,1150.984,2599.03,0.01454,3.01699996
2017/11/22,0.39191,0.38261,0.30241,3.640721,3.75235,3.6741,1.18562,1.59917,1286.95,58.01,1156.674,2597.08,0.0146233,2.967999935
2017/11/23,0.39205,0.38248,0.30214,3.63995,3.7523,3.674,1.19104,1.644,1286.95,58.01,1152.401,2597.08,0.0146206,2.890499949
2017/11/24,0.39205,0.38257,0.30215,3.63995,3.7523,3.6737,1.20059,1.644,1290.5,58.94,1154.256,2602.42,0.0146763,2.812999964
2017/11/27,0.39203,0.38238,0.3016,3.64375,3.7527,3.67385,1.19869,1.644,1294.9,58.11,1144.327,2601.42,0.0147725,2.927999973
2017/11/28,0.392,0.38229,0.3018,3.64,3.7527,3.67405,1.19361,1.633,1291.85,57.99,1146.498,2627.04,0.0147882,3.073999882
2017/11/29,0.39196,0.38224,0.30163,3.7312,3.7528,3.674,1.19186,1.63333,1283.85,57.3,1141.38,2626.07,0.0148063,3.178999901
2017/11/30,0.392,0.38224,0.30187,3.6405,3.7528,3.674,1.19925,1.63333,1280.2,57.4,1120.793,2647.58,0.0148738,3.025000095
2017/12/1,0.39275,0.38193,0.30211,3.72678,3.7533,3.67405,1.19348,1.63333,1275.5,58.36,1115.937,2642.22,0.0149463,3.061000109
2017/12/4,0.39201,0.38193,0.3017,3.64075,3.7528,3.6742,1.19192,1.63333,1273.45,57.47,1121.947,2639.44,0.0150849,2.984999895
2017/12/5,0.392,0.38188,0.30175,3.64075,3.7528,3.67405,1.1902,1.64667,1266.3,57.51,1117.687,2629.57,0.0151532,2.914000034
2017/12/6,0.392,0.38188,0.3018,3.6405,3.7527,3.6741,1.18612,1.65283,1263.7,55.81,1101.195,2629.27,0.0152263,2.921999931
2017/12/7,0.39201,0.38183,0.3023,3.6405,3.7528,3.6742,1.18645,1.703,1255,56.54,1100.541,2636.98,0.0153606,2.763000011
2017/12/8,0.39205,0.38183,0.3019,3.6405,3.7528,3.67415,1.18251,1.703,1250.65,57.36,1110.778,2651.5,0.0154878,2.772000074
2017/12/11,0.39201,0.38183,0.30275,3.6405,3.7528,3.67435,1.1868,1.703,1247.15,57.99,1119.971,2659.99,0.0156347,2.828000069
2017/12/12,0.39206,0.38183,0.30186,3.6405,3.7523,3.67415,1.18043,1.7165,1240.9,57.14,1112.367,2664.11,0.0157352,2.677999973
2017/12/13,0.392,0.38185,0.30186,3.6405,3.7523,3.67405,1.18358,1.71817,1242.65,56.6,1118.805,2662.85,0.0158849,2.714999914
2017/12/14,0.39214,0.38173,0.30212,3.6405,3.7522,3.67395,1.18564,1.72233,1251,57.04,1121.222,2652.01,0.0160042,2.684000015
2017/12/15,0.39799,0.38173,0.30217,3.639805,3.7527,3.67395,1.18527,1.72233,1254.6,57.3,1118.503,2675.81,0.0161331,2.611999989
2017/12/18,0.392,0.38177,0.30224,3.63975,3.7522,3.67405,1.18958,1.72233,1260.6,57.16,1130.39,2690.16,0.0162548,2.744999886
2017/12/19,0.3945,0.38148,0.30236,3.6405,3.75285,3.6742,1.1888,1.725,1260.35,57.56,1132.199,2681.47,0.0164203,2.691999912
2017/12/20,0.39393,0.38151,0.30065,3.64125,3.75205,3.67425,1.1956,1.70833,1264.55,58.06,1132.849,2679.25,0.0165793,2.637000084
2017/12/21,0.3943,0.38146,0.30096,3.66935,3.75205,3.67445,1.19389,1.70333,1264.55,58.32,1134.382,2684.57,0.0167464,2.59800005
2017/12/22,0.3943,0.38147,0.30103,3.64125,3.75215,3.6751,1.19153,1.70333,1268.05,58.12,1141.091,2683.34,0.0168577,2.667000055
2017/12/25,0.3944,0.38153,0.30093,3.64125,3.75205,3.67495,1.19153,1.70333,1268.05,58.12,1141.108,2683.34,0.0168831,2.654999971
2017/12/26,0.39845,0.38153,0.30103,3.64075,3.75215,3.67425,1.19466,1.79767,1283,59.97,1138.632,2680.5,0.0169085,2.642999887
2017/12/27,0.39795,0.38136,0.30095,3.64075,3.75215,3.6748,1.19719,1.831,1279.4,59.64,1144.39,2682.62,0.0169339,2.737999916
2017/12/28,0.398,0.38139,0.3006795,3.6405,3.7527,3.674,1.20046,1.79817,1291,59.84,1153.581,2687.54,0.0169465,2.914000034
2017/12/29,0.3965,0.38166,0.3001795,3.64075,3.7526,3.6741,1.20747,1.79817,1296.5,60.42,1158.454,2673.61,0.0169428,2.953000069
2018/1/1,0.3965,0.38077,0.3017,3.6425,3.7524813,3.6743719,1.20747,1.79817,1296.5,60.42,1157.545,2673.61,0.01695605,3.004500031
2018/1/2,0.39745,0.38156,0.30036,3.64085,3.7522,3.6745,1.21115,1.8515,1312.05,60.37,1177.978,2695.81,0.0169693,3.055999994
2018/1/3,0.3975,0.38156,0.3003,3.64175,3.752,3.6741,1.20903,1.84,1314.9,61.63,1184.215,2713.06,0.0169593,3.007999897
2018/1/4,0.39645,0.38156,0.30036,3.64075,3.75135,3.67415,1.21442,1.765,1314.5,62.01,1192.556,2723.99,0.0170381,2.880000114
2018/1/5,0.3965,0.38151,0.30106,3.64075,3.7518,3.674,1.21046,1.765,1317.15,61.44,1201.006,2743.15,0.0170393,2.795000076
2018/1/8,0.39625,0.3815,0.30045,3.64075,3.75095,3.6739252,1.20446,1.765,1319.95,61.73,1206.863,2747.71,0.0170802,2.835000038
2018/1/9,0.3965,0.38153,0.3017,3.641,3.7511,3.67365,1.1998,1.8,1311,62.96,1205.137,2751.29,0.0170457,2.923000097
2018/1/10,0.39634,0.3815,0.30167,3.641,3.75075,3.67375,1.205,1.80167,1319.75,63.57,1197.527,2748.23,0.0170911,2.905999899
2018/1/11,0.39625,0.38096,0.30231,3.64135,3.7512,3.67385,1.21157,1.819,1323.05,63.8,1197.005,2767.56,0.0172019,3.084000111
2018/1/12,0.39625,0.38139,0.300925,3.64725,3.75135,3.6738,1.22161,1.819,1326.8,64.3,1208.169,2786.24,0.0172152,3.200000048
2018/1/15,0.395,0.38131,0.30128,3.64235,3.7513,3.6739,1.23434,1.819,1326.8,64.3,1210.64,2786.24,0.0173133,3.164499998
2018/1/16,0.394,0.38048,0.30128,3.64235,3.7507,3.6734,1.23012,1.82533,1333.85,63.73,1217.867,2776.42,0.0173408,3.128999949
2018/1/17,0.394,0.38048,0.30128,3.64185,3.7511,3.6736,1.23136,1.82717,1335.65,63.97,1222.621,2802.56,0.0173918,3.232000113
2018/1/18,0.394,0.38148,0.30141,3.6425,3.7511,3.6736,1.23113,1.828,1332.2,63.95,1227.516,2798.03,0.017447,3.188999891
2018/1/19,0.394,0.38047,0.30124,3.68155,3.75055,3.6737,1.22958,1.828,1334.95,63.37,1232.597,2810.3,0.0174447,3.184999943
2018/1/22,0.39245,0.38131,0.30141,3.6432,3.7511,3.6738,1.23234,1.828,1332.6,63.57,1238.504,2832.97,0.017413,3.223999977
2018/1/23,0.391,0.38047,0.3013,3.6432,3.750425,3.67385,1.23649,1.83,1333.4,64.54,1252.385,2839.13,0.017452,3.444000006
2018/1/24,0.38995,0.38172,0.30085,3.64325,3.7503,3.6737,1.24541,1.85383,1353.7,65.74,1258.747,2837.54,0.0175246,3.509000063
2018/1/25,0.38995,0.38097,0.30055,3.645,3.74955,3.67345,1.25769,1.84917,1354.95,65.62,1263.454,2839.25,0.0176031,3.447000027
2018/1/26,0.39,0.38097,0.30062,3.644,3.74965,3.67325,1.25071,1.84917,1353.15,66.22,1273.071,2872.87,0.017669,3.505000114
2018/1/29,0.38999,0.38158,0.30071,3.64525,3.74985,3.6733,1.24299,1.84917,1343.85,65.71,1267.984,2853.53,0.0177225,3.631000042
2018/1/30,0.39,0.38172,0.30061,3.64475,3.75015,3.67335,1.24861,1.8665,1344.9,64.65,1247.628,2822.43,0.017734,3.194999933
2018/1/31,0.38999,0.38173,0.30027,3.646,3.75015,3.67345,1.25317,1.86583,1345.05,64.85,1254.587,2823.81,0.0177777,2.994999886
2018/2/1,0.39002,0.38156,0.30028,3.646,3.7501,3.67345,1.25473,1.875,1341.35,65.92,1248.647,2821.98,0.0178698,2.855999947
2018/2/2,0.39001,0.38148,0.2996,3.646,3.7501,3.6735,1.25125,1.875,1331.15,65.57,1230.835,2762.13,0.0178902,2.845999956
2018/2/5,0.39001,0.38168,0.30037,3.6455,3.75,3.6736,1.24943,1.875,1333.6,64.27,1209.336,2648.94,0.0179345,2.746999979
2018/2/6,0.39001,0.38169,0.30071,3.64725,3.7502,3.6734,1.24184,1.835,1331.4,63.51,1176.176,2695.14,0.017907,2.759000063
2018/2/7,0.39001,0.38172,0.30064,3.64625,3.7502,3.67345,1.23672,1.83167,1324.65,61.91,1173.379,2681.66,0.0179989,2.701999903
2018/2/8,0.38995,0.38147,0.29987,3.64725,3.74995,3.6737,1.23342,1.84167,1315.45,61.27,1163.087,2581,0.018105,2.697000027
2018/2/9,0.39009,0.38146,0.29983,3.66035,3.75005,3.6735,1.23262,1.84167,1314.1,59.32,1142.853,2619.55,0.0182,2.584000111
2018/2/12,0.39021,0.38149,0.2995,3.6495,3.7503,3.67365,1.23526,1.84167,1322.3,59.41,1153.373,2656,0.0183338,2.552000046
2018/2/13,0.39074,0.38149,0.29949,3.64925,3.75005,3.673505,1.24322,1.88167,1325.35,59.31,1164.492,2662.94,0.0183875,2.594000101
2018/2/14,0.39076,0.38156,0.29953,3.65075,3.7503,3.6737,1.24834,1.89833,1336.25,60.72,1185.334,2698.63,0.0185,2.586999893
2018/2/15,0.39051,0.38148,0.29898,3.6495,3.75015,3.67365,1.25585,1.89167,1352.45,61.46,1202.623,2731.2,0.018725,2.579999924
2018/2/16,0.39056,0.38173,0.29838,3.65125,3.7501,3.6736,1.25275,1.89167,1352.1,61.8,1199.735,2732.22,0.0188494,2.558000088
2018/2/19,0.3905,0.38173,0.29926,3.65075,3.75015,3.6737,1.24744,1.89167,1352.1,61.8,1201.036,2732.22,0.0189213,2.587000012
2018/2/20,0.39051,0.38148,0.2992595,3.64975,3.75015,3.673505,1.24194,1.85833,1339.85,61.91,1194.528,2716.26,0.0190394,2.615999937
2018/2/21,0.39051,0.38136,0.29947,3.64825,3.75015,3.6736,1.23985,1.86167,1330.5,61.8,1209.671,2701.33,0.0191975,2.65899992
2018/2/22,0.39051,0.38148,0.29955,3.64825,3.75005,3.67365,1.24016,1.86,1328.35,62.74,1200.903,2703.96,0.0194363,2.634000063
2018/2/23,0.39051,0.38148,0.29945,3.64825,3.74965,3.6738,1.23785,1.86,1327.95,63.49,1216.426,2747.3,0.0195625,2.625
2018/2/26,0.39051,0.38151,0.29942,3.64825,3.74975,3.6736,1.23703,1.86,1333.5,63.83,1221.076,2779.6,0.0198419,2.638999939
2018/2/27,0.389,0.38148,0.29957,3.64825,3.74985,3.67345,1.23219,1.99667,1325.75,62.91,1212.329,2744.28,0.0200625,2.683000088
2018/2/28,0.38955,0.38154,0.29966,3.647,3.74985,3.67345,1.22818,1.99667,1317.85,61.59,1195.193,2713.83,0.0201719,2.667000055
2018/3/1,0.38901,0.38158,0.29944,3.647,3.74985,3.67355,1.22628,2.01083,1307.75,60.94,1192.254,2677.67,0.0202457,2.697999954
2018/3/2,0.38855,0.38166,0.29925,3.647,3.7497,3.6737,1.23953,2.01083,1322.3,61.2,1182.057,2691.25,0.0202519,2.694999933
2018/3/5,0.389,0.38099,0.29875,3.647,3.74995,3.67365,1.24116,2.01083,1320.4,62.52,1176.116,2720.94,0.020349,2.703999996
2018/3/6,0.38901,0.38103,0.29855,3.647,3.7499,3.67365,1.24849,2.0075,1331.4,62.55,1193.934,2728.12,0.0204728,2.749000072
2018/3/7,0.38901,0.38053,0.2977,3.647,3.74945,3.67365,1.24898,2.06217,1329.4,61.1,1189.198,2726.8,0.0205725,2.77699995
2018/3/8,0.38901,0.38053,0.29785,3.648,3.7495,3.67345,1.24136,2.075,1321,60.07,1195.236,2738.97,0.020714,2.756000042
2018/3/9,0.38901,0.38051,0.29835,3.6465,3.7496,3.67345,1.24045,2.075,1320.6,61.99,1207.226,2786.57,0.0208875,2.732000113
2018/3/12,0.389,0.38054,0.29839,3.6465,3.7497,3.67355,1.2404,2.075,1319.15,61.31,1222.2,2783.02,0.0210688,2.778000116
2018/3/13,0.38901,0.38051,0.29968,3.6465,3.74965,3.67365,1.24841,2.13067,1322.75,60.66,1223.832,2765.31,0.021245,2.786000013
2018/3/14,0.389,0.38001,0.29796,3.6465,3.74995,3.67355,1.24497,2.1635,1323.55,60.91,1218.697,2749.48,0.02145,2.730999947
2018/3/15,0.38936,0.38001,0.29929,3.6465,3.74995,3.67365,1.24096,2.11167,1318.75,61.14,1216.238,2747.33,0.021775,2.680999994
2018/3/16,0.38936,0.37976,0.2989195,3.64644,3.7504,3.6737,1.23666,2.11167,1310.1,62.29,1213.138,2752.01,0.0220175,2.687999964
2018/3/19,0.38801,0.38,0.29801,3.6465,3.75,3.67355,1.24168,2.11167,1312.4,62.01,1203.59,2712.92,0.0222249,2.651000023
2018/3/20,0.38801,0.38001,0.29781,3.648,3.7503,3.67365,1.23578,2.20917,1311,63.49,1209.887,2716.94,0.0224814,2.674999952
2018/3/21,0.38801,0.38003,0.29755,3.648,3.7502,3.67355,1.2353,2.27833,1321.35,65.12,1209.616,2711.93,0.0227108,2.638000011
2018/3/22,0.388,0.37999,0.29748,3.648,3.75035,3.67345,1.23931,2.26167,1329.15,64.23,1196.725,2643.69,0.0228557,2.617000103
2018/3/23,0.38801,0.37999,0.2974,3.648,3.7503,3.6736,1.24457,2.26167,1346.6,65.83,1172.097,2588.26,0.0229155,2.59100008
